file,raw_date,date,doc_type,context
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August  5, 2025",2025-08-05,subpoena,"August  5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"August 5, 2025",2025-08-05,subpoena,"On August 5, 2025, the Committee issued a subpoena to DOJ for documents related to Mr. Epstein and Ms. Maxwell, including but not limited to documents contained within the case files regarding United States v. Jeffrey Epstein (19 -cr-490) and United States v. Ghislaine"
635.txt,"AUGUST 5, 2025",2025-08-05,legislation,"AUGUST 5, 2025 Mr. K RISHNAMOORTHI (for himself, Mr. C LEAVER , Mr. C ORREA , Ms. A NSARI ,"
635.txt,"Aug 05, 2025",2025-08-05,legislation,"VerDate Sep 11 2014 20:37 Aug 05, 2025 Jkt 059200 PO 00000 Frm 00001 Fmt 6652 Sfmt 6300 E:\BILLS\HR635.IH HR635kjohnson on DSK7ZCZBW3PROD with $$_JOB"
635.txt,"Aug 05, 2025",2025-08-05,legislation,"VerDate Sep 11 2014 20:37 Aug 05, 2025 Jkt 059200 PO 00000 Frm 00002 Fmt 6652 Sfmt 6201 E:\BILLS\HR635.IH HR635kjohnson on DSK7ZCZBW3PROD with $$_JOB"
635.txt,"Aug 05, 2025",2025-08-05,legislation,"VerDate Sep 11 2014 20:37 Aug 05, 2025 Jkt 059200 PO 00000 Frm 00003 Fmt 6652 Sfmt 6301 E:\BILLS\HR635.IH HR635kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2025.08.05-Subpoena-and-Schedule-to-DOJ.txt,"August 12, 2025",2025-08-12,subpoena,"compliance is not possible shall be provided no later than August 12, 2025 at 12:00 noon."
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"August 18, 2025",2025-08-18,legislation,"On August 18, 2025, the Oversight Committee conducted a deposition with former U.S. Attorney General Bill"
2025.08.05-Subpoena-Cover-Letters.txt,"August 18, 2025",2025-08-18,subpoena,"subpoena for you to appear at a deposition on August 18, 2025."
2025.08.05-Subpoena-Cover-Letters.txt,"August 19, 2025",2025-08-19,subpoena,"subpoena for documents  for delivery on or before August 19, 2025."
2025.08.05-Subpoena-and-Schedule-to-DOJ.txt,"August 19, 2025",2025-08-19,subpoena,"Date: August 19, 2025 Time: 12:00pm"
2025.08.05-Subpoena-and-Schedule-to-DOJ.txt,"August 19, 2025",2025-08-19,subpoena,"If compliance with the subpoena cannot be made in full by August 19, 2025 at 12:00 noon,"
2025-09-26-Letter-to-Chairman-Comer.txt,"August 22, 2025",2025-08-22,subpoena,"August 22, 2025, conversation with  your  staff and the Committee’s public statement on August"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"August 25, 2025",2025-08-25,subpoena,"Subsequently, on August 25, 2025, the Committee issued a subpoena to the Estate of"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"August 25, 2025",2025-08-25,legislation,"On August 25, 2025, Chairman Comer issued a subpoena  to the  Epstein  estate for documents and"
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"August 25, 2025",2025-08-25,subpoena,"August 25, 2025 "
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"August 25, 2025",2025-08-25,subpoena,"August 25, 2025 Page 2 of 3"
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"August 25, 2025",2025-08-25,subpoena,"August 25, 2025 Page 3 of 3"
2025.09.16-Letter-to-Epstein-Estate-Re.-In-Camera-Review.txt,"August 25, 2025",2025-08-25,subpoena,"As you know, on August 25, 2025, the Committee issued a subpoena to the Estate of"
2025.08.05-Subpoena-Cover-Letters.txt,"August 26, 2025",2025-08-26,subpoena,"direction, please see the attached subpoena for you to appear at a deposition on August 26, 2025."
2025.08.05-Subpoena-Cover-Letters.txt,"August 28, 2025",2025-08-28,subpoena,"may have been engaging in an investigation of Mr. Epstein that led to his final arrest in 2019.  Pursuant to this direction, please see the attached subpoena for you to appear at a deposition on August 28, 2025."
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"September 2, 2025",2025-09-02,subpoena,"compliance is not possible shall be provided no later than September 2, 2025 at 12:00 noon."
BILLS-119hres668eh.txt,"September 3, 2025",2025-09-03,subpoena,"September 3, 2025. Resolved,"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"September 8, 2025",2025-09-08,subpoena,"8 On September 8, 2025, t he"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"September 8, 2025",2025-09-08,legislation,"Democrats have a pattern of selectively  leak ing documents obtained by the Committee . On September 8, 2025,"
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"September 8, 2025",2025-09-08,subpoena,"on or before September 8, 2025."
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"September 8, 2025",2025-09-08,subpoena,"Date: September 8, 2025 Time; 12:00 p.m."
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"September 8, 2025",2025-09-08,subpoena,". If compliance with the subpoena cannot be made in full by September 8, 2025 at 12:00 noon,"
2025.08.05-Subpoena-Cover-Letters.txt,"September 9, 2025",2025-09-09,subpoena,"to appear at a deposition on September 9, 2025."
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"September 16, 2025",2025-09-16,legislation,"The Majority released the Barr  deposition transcript on September 16, 2025. The same day,  Fox News’ s  article ,"
2025.09.16-Letter-to-Epstein-Estate-Re.-In-Camera-Review.txt,"September 16, 2025",2025-09-16,subpoena,"September 16, 2025 "
2025.09.16-Letter-to-Epstein-Estate-Re.-In-Camera-Review.txt,"September 16, 2025",2025-09-16,subpoena,"September 16, 2025 Page 2 of 3"
2025.09.16-Letter-to-Epstein-Estate-Re.-In-Camera-Review.txt,"September 16, 2025",2025-09-16,subpoena,"September 16, 2025 Page 3 of 3"
CREC-2025-09-18-pt1-PgH4421-2.txt,2025-09-18,2025-09-18,legislation,FILE: CREC-2025-09-18-pt1-PgH4421-2.pdf
CREC-2025-09-18-pt1-PgH4421-2.txt,"September 18, 2025",2025-09-18,legislation,"CONGRESSIONAL RECORD — HOUSE H4421 September 18, 2025"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"September 19, 2025",2025-09-19,legislation,"Department of  Labor, would appear voluntarily for a transcribed interview  on September 19, 2025."
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"September 19, 2025",2025-09-19,legislation,"On September 19, 2025, Alexander Acosta, former U.S. Attorney for the Southern District of Florida and former Secretary of the U.S. Department of Labor, appeared voluntarily for a transcribed interview  to discuss the"
CREC-2025-09-18-pt1-PgH4421-2.txt,"Sep 19, 2025",2025-09-19,legislation,"VerDate Sep 11 2014 03:45 Sep 19, 2025 Jkt 059060 PO 00000 Frm 00009 Fmt 7634 Sfmt 0634 E:\CR\FM\K18SE7.016 H18SEPT1DMWilson on DSK7X7S144PROD with HOUSE"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"September 26, 2025",2025-09-26,legislation,"On September 26, 2025, Oversight Committee Democrats again selectively leaked four pages of documents  out"
2025-09-26-Letter-to-Chairman-Comer.txt,2025-09-26,2025-09-26,subpoena,FILE: 2025-09-26-Letter-to-Chairman-Comer.pdf
2025-09-26-Letter-to-Chairman-Comer.txt,"September 26, 2025",2025-09-26,subpoena,"September 26, 2025 The Honorable James Comer"
2025-09-26-Letter-to-Chairman-Comer.txt,"September 26, 2025",2025-09-26,subpoena,"September 26, 2025 Page 2"
2025.08.05-Subpoena-Cover-Letters.txt,"October 9, 2025",2025-10-09,subpoena,"at a deposition on October 9, 2025."
2025.08.05-Subpoena-Cover-Letters.txt,"October 14, 2025",2025-10-14,subpoena,"Pursuant to this direction, please see the attached subpoena for you to appear at a deposition on October 14, 2025."
11.18.2025-Letter-to-the-AG-USVI.txt,"November 12, 2025",2025-11-12,legislation,"published by the Committee’s majority staff  on November 12, 2025, the documents show Mr."
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"November 12, 2025",2025-11-12,legislation,"On November 12, 2025 at 8:30 a.m. ET, Oversight Committee Democrats selectively leaked three emails  out of"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"November 12, 2025",2025-11-12,legislation,"documents received from the Epstein Estate  on November 12, 2025, the Majority  immediately  released all of"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"November 12, 2025",2025-11-12,legislation,"And on November 12, 2025, Miranda Devine wrote  in"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"November 12, 2025",2025-11-12,legislation,"On November 12, 2025, Mark Hemingway wrote  in The"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"November 13, 2025",2025-11-13,legislation,"The New York Post’s front page on November 13, 2025,"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"November 16, 2025",2025-11-16,legislation,"DATE:  November 16, 2025"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"November  18, 2025",2025-11-18,subpoena,"November  18, 2025 Page 2 of 3"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"November  18, 2025",2025-11-18,subpoena,"November  18, 2025 Page 3 of 3"
11.18.2025-Letter-to-the-AG-USVI.txt,"November  18, 2025",2025-11-18,legislation,"November  18, 2025 Page 2 of 3"
11.18.2025-Letter-to-the-AG-USVI.txt,"November  18, 2025",2025-11-18,legislation,"November  18, 2025 Page 3 of 3"
4725.txt,"November 18, 2025",2025-11-18,legislation,"CONGRESSIONAL RECORD — HOUSE H4725 November 18, 2025"
4725.txt,"November 18, 2025",2025-11-18,legislation,"CONGRESSIONAL RECORD — HOUSE H4726 November 18, 2025"
4725.txt,"November 18, 2025",2025-11-18,legislation,"CONGRESSIONAL RECORD — HOUSE H4727 November 18, 2025"
4725.txt,"November 18, 2025",2025-11-18,legislation,"CONGRESSIONAL RECORD — HOUSE H4728 November 18, 2025"
4725.txt,"November 18, 2025",2025-11-18,legislation,"CONGRESSIONAL RECORD — HOUSE H4729 November 18, 2025"
4725.txt,"November 18, 2025",2025-11-18,legislation,"CONGRESSIONAL RECORD — HOUSE H4730 November 18, 2025"
4725.txt,"Nov 19, 2025",2025-11-19,legislation,"VerDate Sep 11 2014 04:48 Nov 19, 2025 Jkt 069060 PO 00000 Frm 00017 Fmt 7634 Sfmt 0634 E:\CR\FM\K18NO7.032 H18NOPT1DMWilson on DSK7X7S144PROD with HOUSE"
4725.txt,"Nov 19, 2025",2025-11-19,legislation,"VerDate Sep 11 2014 04:48 Nov 19, 2025 Jkt 069060 PO 00000 Frm 00018 Fmt 7634 Sfmt 0634 E:\CR\FM\K18NO7.035 H18NOPT1DMWilson on DSK7X7S144PROD with HOUSE"
4725.txt,"Nov 19, 2025",2025-11-19,legislation,"VerDate Sep 11 2014 04:57 Nov 19, 2025 Jkt 069060 PO 00000 Frm 00019 Fmt 7634 Sfmt 0634 E:\CR\FM\K18NO7.037 H18NOPT1DMWilson on DSK7X7S144PROD with HOUSE"
4725.txt,"Nov 19, 2025",2025-11-19,legislation,"VerDate Sep 11 2014 04:57 Nov 19, 2025 Jkt 069060 PO 00000 Frm 00020 Fmt 7634 Sfmt 0634 E:\CR\FM\K18NO7.039 H18NOPT1DMWilson on DSK7X7S144PROD with HOUSE"
4725.txt,"Nov 19, 2025",2025-11-19,legislation,"VerDate Sep 11 2014 04:57 Nov 19, 2025 Jkt 069060 PO 00000 Frm 00021 Fmt 7634 Sfmt 0634 E:\CR\FM\K18NO7.041 H18NOPT1DMWilson on DSK7X7S144PROD with HOUSE"
4725.txt,"Nov 19, 2025",2025-11-19,legislation,"VerDate Sep 11 2014 04:57 Nov 19, 2025 Jkt 069060 PO 00000 Frm 00022 Fmt 7634 Sfmt 0634 E:\CR\FM\K18NO7.042 H18NOPT1DMWilson on DSK7X7S144PROD with HOUSE"
PLAW-119publ38.txt,"November 19, 2025",2025-11-19,legislation,"Approved November 19, 2025."
BILLS-119hres913ih.txt,"NOVEMBER 25, 2025",2025-11-25,legislation,"NOVEMBER 25, 2025 Mr. R ASKIN submitted the following resolution; which was referred to the"
BILLS-119hres913ih.txt,"Nov 25, 2025",2025-11-25,legislation,"VerDate Sep 11 2014 21:50 Nov 25, 2025 Jkt 069200 PO 00000 Frm 00001 Fmt 6652 Sfmt 6300 E:\BILLS\HR913.IH HR913kjohnson on DSK7ZCZBW3PROD with $$_JOB"
BILLS-119hres913ih.txt,"Nov 25, 2025",2025-11-25,legislation,"VerDate Sep 11 2014 21:50 Nov 25, 2025 Jkt 069200 PO 00000 Frm 00002 Fmt 6652 Sfmt 6201 E:\BILLS\HR913.IH HR913kjohnson on DSK7ZCZBW3PROD with $$_JOB"
BILLS-119hres913ih.txt,"Nov 25, 2025",2025-11-25,legislation,"VerDate Sep 11 2014 21:50 Nov 25, 2025 Jkt 069200 PO 00000 Frm 00003 Fmt 6652 Sfmt 6301 E:\BILLS\HR913.IH HR913kjohnson on DSK7ZCZBW3PROD with $$_JOB"
11.18.2025-Letter-to-the-AG-USVI.txt,"December  2, 2025",2025-12-02,legislation,"January 1, 1998, to the present unless otherwise indicated, as soon as possible but no later than December  2, 2025:"
PLAW-119publ38.txt,"Dec 09, 2025",2025-12-09,legislation,"VerDate Sep 11 2014 12:46 Dec 09, 2025 Jkt 069139 PO 00038 Frm 00001 Fmt 6579 Sfmt 6579 E:\PUBLAW\PUBL038.119 PUBL038whamilton on LAP1Z6H6L3PROD with PUBLAW"
PLAW-119publ38.txt,"Dec 09, 2025",2025-12-09,legislation,"VerDate Sep 11 2014 12:46 Dec 09, 2025 Jkt 069139 PO 00038 Frm 00002 Fmt 6580 Sfmt 6581 E:\PUBLAW\PUBL038.119 PUBL038whamilton on LAP1Z6H6L3PROD with PUBLAW"
PLAW-119publ38.txt,"Dec 09, 2025",2025-12-09,legislation,"VerDate Sep 11 2014 12:46 Dec 09, 2025 Jkt 069139 PO 00038 Frm 00003 Fmt 6580 Sfmt 6581 E:\PUBLAW\PUBL038.119 PUBL038whamilton on LAP1Z6H6L3PROD with PUBLAW"
PLAW-119publ38.txt,"Dec 09, 2025",2025-12-09,legislation,"VerDate Sep 11 2014 12:46 Dec 09, 2025 Jkt 069139 PO 00038 Frm 00004 Fmt 6580 Sfmt 6580 E:\PUBLAW\PUBL038.119 PUBL038whamilton on LAP1Z6H6L3PROD with PUBLAW"
