date,year,company,event,category,snippet,source_url
2021-07-11,2021,Nanobiotix,Early and Next-Generation KIT/PDGFRA Kinase Inhibitors ...,Clinical_Milestone,"Ripretinib received FDA approval on May 15, 2020, for the treatment of adult patients with advanced GIST who have received prior treatment with 3 or more ...",https://www.frontiersin.org/journals/oncology/articles/10.3389/fonc.2021.672500/full
2021-10-01,2021,Nanobiotix,Form S-1,General_Update,"In May 2021, we entered into a license and collaboration agreement ... As of September 30, 2021, we licensed from Nanobiotix eight families of patent applications ...",https://www.sec.gov/Archives/edgar/data/1831283/000119312521289805/d168979ds1.htm
2021-10-07,2021,Nanobiotix,NANOBIOTIX to Present First Survival Data From Priority ...,Clinical_Milestone,"Given the physical MoA, Nanobiotix believes that NBTXR3 could be scalable across any solid tumor that can be treated with radiotherapy and across any ...",https://www.itnonline.com/content/nanobiotix-present-first-survival-data-priority-head-and-neck-cancer-program-astro21
2021-10-12,2021,Nanobiotix,IASLC World Conference on Lung Cancer Recap,Clinical_Milestone,"Regardless of prior anti-PD1 therapy, the Phase 1 combination of intratumoral delivery of Nanobiotix's NBTXR3+SBRT+nivolumab or pembrolizumab led to tumor ...",https://www.lungcancerresearchfoundation.org/iaslc-world-conference-on-lung-cancer-recap/
2021-12-06,2021,Nanobiotix,Biopharma collaborations in 2021,Corporate_Action,"Rebiotix Inc. Payment unspecified, 2/17/21. Oncology Pharma extended its licensing agreement to use Nanosmart's anti-nuclear antibody nanoparticle drug delivery ...",https://www.bioworld.com/content/biopharmaceutical-collaborations-2021
2021-12-10,2021,Nanobiotix,Study Details | NCT04892173 | JNJ-90301900 (NBTXR3) ...,Clinical_Milestone,"This is a global, open-label, randomized, 2-arm, Investigator's choice Phase 3 (Pivotal Stage) study to investigate the efficacy and safety of JNJ-90301900 ...",https://clinicaltrials.gov/study/NCT04892173
2021-12-31,2021,Nanobiotix,F-1/A,Clinical_Milestone,"EVT8683 is expected to enter the clinical phase in late 2021 or in 2022. As of June 30, 2021, we have accumulated milestone payments of €43 million since 2016.",https://www.sec.gov/Archives/edgar/data/1412558/000119312521307743/d166695df1a.htm
2022-01-01,2022,Nanobiotix,NANORAY-312: A phase III pivotal study of NBTXR3 ...,Clinical_Milestone,by C Le Tourneau · 2022 · Cited by 8 — NBTXR3 has been shown to prime the adaptive immune response in cancer models. NBTXR3 obtained EU marketing approval in preoperative treatment of locally ...,https://ascopubs.org/doi/10.1200/JCO.2022.40.16_suppl.TPS6110
2022-01-01,2022,Nanobiotix,NANORAY-312: A Phase III Pivotal Study of NBTXR3 ...,Clinical_Milestone,"by SS Yom · 2022 · Cited by 8 — NBTXR3 has been shown to prime the adaptive immune response in cancer models. In a Phase I trial of NBTXR3 + RT alone in elderly LA-HNSCC patients, this ...",https://www.redjournal.org/article/S0360-3016(22)02093-4/fulltext
2022-01-01,2022,Nanobiotix,NBTXR3 improves the efficacy of immunoradiotherapy ...,Clinical_Milestone,"by Y Hu · 2022 · Cited by 16 — We previously demonstrated that NBTXR3, a nanoparticle radioenhancer, significantly improved immune responses in a murine anti-PD1-resistant metastatic lung ...",https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2022.1022011/full
2022-01-01,2022,Nanobiotix,"NBTXR3, a first-in-class radioenhancer for pancreatic ...",Clinical_Milestone,by AF Bagley · 2022 · Cited by 69 — NBTXR3 is a radioenhancer composed of functionalized hafnium oxide nanoparticles. This report describes the first patient with pancreatic cancer treated with ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC8783106/
2022-01-01,2022,Nanobiotix,Imaging Features of Intratumoral Injection of NBTXR3 for ...,Clinical_Milestone,by DT Ginat · 2022 · Cited by 11 — NBTXR3 nanoparticle injection is a relatively novel radioenhancer for treatment of various cancers. CT scans following NBTXR3 injection of metastatic lymph ...,https://www.mdpi.com/2075-4418/12/9/2156
2022-01-01,2022,Nanobiotix,Radiotherapy-activated NBTXR3 nanoparticles modulate ...,Clinical_Milestone,by A Darmon · 2022 · Cited by 14 — We showed that NBTXR3 activated by radiotherapy both increased immunogenic cell death biomarkers and modulated the immunopeptidome profile of CT26.WT cells.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9164428/
2022-01-01,2022,Nanobiotix,NIR-II light-assisted radiotherapy based on ultrasmall HfO 2,General_Update,by Y Chen · 2022 · Cited by 11 — In vitro and in vivo results demonstrated that the prepared nanosensitizer significantly improved RT efficacy at tumor site and reduced side-effect in normal ...,https://www.sciencedirect.com/science/article/abs/pii/S2588842022000815
2022-01-01,2022,Nanobiotix,NBTXR3 improves the efficacy of immunoradiotherapy ...,Clinical_Milestone,"by Y Hu · 2022 · Cited by 16 — We previously demonstrated that NBTXR3, a nanoparticle radioenhancer, significantly improved immune responses in a murine anti-PD1-resistant metastatic lung ...",https://pubmed.ncbi.nlm.nih.gov/36405757/
2022-01-01,2022,Nanobiotix,Imaging Features of Intratumoral Injection of NBTXR3 for ...,Clinical_Milestone,"by DT Ginat · 2022 · Cited by 11 — Intratumoral injection of NBTXR3 followed by radiation therapy has been found to be feasible and safe for a variety of tumors, such as locally advanced squamous ...",https://nanobiotix.com/wp-content/uploads/2023/10/9-Imaging-Features-of-Intratumoral-Injection-of-NBTXR3-for-Head-and-Neck-Squamous-Cell-Carcinoma-Lymph-Node-Metastases.pdf
2022-01-01,2022,Nanobiotix,"NBTXR3, a first-in-class radioenhancer for pancreatic ...",Clinical_Milestone,by AF Bagley · 2022 · Cited by 69 — This report demonstrates initial feasibility of local endoscopic delivery of NBTXR3 activated by radiation therapy for patients with pancreatic cancer who are ...,https://www.sciencedirect.com/science/article/pii/S2405630821001117
2022-01-01,2022,Nanobiotix,Pathological Response and Immune Biomarker Assessment ...,General_Update,by F Rojas · 2022 · Cited by 13 — Received 2022 May 3; Accepted 2022 May 28; Collection date 2022 Jun. © 2022 ... Nanobiotix and receives funding to the MD Anderson Cancer Center from ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC9179283/
2022-01-01,2022,Nanobiotix,Final Safety and Health-Related Quality of LIfe Results ...,Clinical_Milestone,"by S Bonvalot · 2022 · Cited by 38 — Footnotes: This study was funded by Nanobiotix SA (Paris, France) and PharmaEngine, Inc (China). Disclosures: S.B. reports honoraria; research funding; and ...",https://www.redjournal.org/article/S0360-3016(22)00720-9/fulltext
2022-01-01,2022,Nanobiotix,JCO Clinical Cancer Informatics,Clinical_Milestone,by ST Schmidt · 2022 · Cited by 6 — Consulting or Advisory Role: Nanobiotix ... I may personally benefit from milestone and royalty agreements through MDA alliances and out-license agreements.,https://ascopubs.org/doi/abs/10.1200/CCI.22.00040
2022-01-01,2022,Nanobiotix,Current approaches of nanomedicines in the market and ...,Clinical_Milestone,"by X Shan · 2022 · Cited by 340 — This review provides a snapshot of nanomedicines that have been currently launched or in the clinical trials, which manifests a diversified trend in carrier ...",https://www.sciencedirect.com/science/article/pii/S2211383522000818
2022-01-01,2022,Nanobiotix,Current approaches of nanomedicines in the market and ...,Clinical_Milestone,"by X Shan · 2022 · Cited by 340 — In 2006, Opaxio was successfully assigned fast track designation by the FDA for the treatment of women with first-line advanced NSCLC. The enlightenment of ...",https://pmc.ncbi.nlm.nih.gov/articles/PMC9293719/
2022-01-01,2022,Nanobiotix,Recent Advances in Nanoparticle-Based Co-Delivery ...,Clinical_Milestone,"by RD Al Bostami · 2022 · Cited by 95 — Thus, significant preclinical and clinical trials are required before successful translation into clinical use and eventual acquisition of FDA approval [62,63].",https://www.mdpi.com/2079-4991/12/15/2672
2022-01-01,2022,Nanobiotix,Trotabresib (CC-90010) in combination with adjuvant ...,General_Update,"by M Vieito · 2022 · Cited by 22 — For enrollment in the concomitant cohort, patients must have been eligible for treatment with TMZ plus RT and have undergone complete or partial tumor resection ...",https://academic.oup.com/noa/article/4/1/vdac146/6779621
2022-01-03,2022,Nanobiotix,Nanomedicine and Clinical Research List - CD Bioparticles,Clinical_Milestone,CD Bioparticles organizes and provides a list of nano-drugs that have been approved by the FDA and EMA for marketing and clinical research in recent years ...,https://www.cd-bioparticles.net/supports/nanomedicine-and-clinical-research-list?srsltid=AfmBOoopdBUxWaemek2-S1MvnBDfguUmB5aJzKMNzDy6eNLYPsE6MbMt
2022-01-10,2022,Nanobiotix,First Patient Enrolled in NANORAY-312 Global Phase III ...,Clinical_Milestone,"Given the physical MoA, Nanobiotix believes that NBTXR3 could be scalable across any solid tumor that can be treated with radiotherapy and across any ...",https://www.itnonline.com/content/first-patient-enrolled-nanoray-312-global-phase-iii-registrational-study-nbtxr3-head-and
2022-01-31,2022,Nanobiotix,Prospectus,Corporate_Action,"Major M&A transactions, licensing deals and a flood of investor capital has characterised the ... US$300,000 within seven days of 1 January 2022, 1 April 2022, 1 ...",https://radiopharmtheranostics.com/wp-content/uploads/2025/05/619ae23f58666a5a5c9de4f8_Radiopharm-Theranostics-Prospectus.pdf
2022-03-23,2022,Nanobiotix,Standing - Valneva,General_Update,"... 2022. Q1 2022 Interim Results. May 5, 2022. AGM - Record date. June 20, 2022 ...",https://valneva.com/wp-content/uploads/2022/03/VAL2021_URD_EN_MeL_220322_Final.pdf
2022-03-30,2022,Nanobiotix,NANOBIOTIX Provides Business Update,Clinical_Milestone,Reporting of recommended Phase II dose for each cohort is expected in 2022 along with the initiation of a new expansion Phase of Study 1100 evaluating NBTXR3 in ...,https://www.citybiz.co/article/238990/nanobiotix-provides-business-update-2/
2022-06-24,2022,Nanobiotix,Nanobiotix's cancer nanomedicine secures good Phase II/ ...,Clinical_Milestone,A nanomedicine designed to help amplify and focus radiation treatment on hard to treat soft tissue sarcoma cells has achieved positive Phase II/III trial ...,https://www.labiotech.eu/trends-news/nanobiotix-cancer-nanomedicine-results/
2022-09-06,2022,Nanobiotix,The 2022 PharmaVoice 100,General_Update,"In July, Novavax's COVID-19 shot became the fourth approved vaccine in the U.S. — a major milestone ... The company he co-founded, Nanobiotix, is putting ...",https://www.pharmavoice.com/news/pv100-pharma-industry-leaders-next-era/629818/
2022-10-25,2022,Nanobiotix,Daniela Sanchez Lawyer / Attorney,General_Update,Nanobiotix in its co-development and commercialization agreement with Janssen for a potential first-in-class radioenhancer; upfront value of up to $60 ...,https://www.goodwinlaw.com/en/people/s/sanchez-daniela
2022-12-28,2022,Nanobiotix,Nanobiotix randomises first patient in head/neck cancer trial,Clinical_Milestone,Nanobiotix randomises first patient in head and neck cancer therapy trial. The trial will assess the safety and efficacy of NBTXR3 alone or in combination with ...,https://www.clinicaltrialsarena.com/news/nanobiotix-head-neck-cancer-trial/
2023-01-01,2023,Nanobiotix,Efficacy from the ongoing phase I trial Study 1100 with ...,Clinical_Milestone,"by C Shen · 2023 · Cited by 6 — In preclinical models, NBTXR3/RT has been shown to enhance tumor cell death and tumor antigen release and to effectively expand T-cell repertoire, thus ...",https://ascopubs.org/doi/10.1200/JCO.2023.41.16_suppl.6038
2023-01-01,2023,Nanobiotix,887P Antitumor activity of the radioenhancer NBTXR3 on ...,Clinical_Milestone,"by C Le Tourneau · 2023 · Cited by 3 — NBTXR3 is a first-in-class radioenhancer, composed of hafnium oxide nanoparticles, injected once intratumorally (IT) and activated by radiotherapy (RT) ...",https://www.annalsofoncology.org/article/S0923-7534(23)02869-7/fulltext
2023-01-01,2023,Nanobiotix,Understanding the Role of Radio-Sensitizing ...,Clinical_Milestone,by A Stergioula · 2023 · Cited by 7 — Additionally NBTXR3 has been granted regulatory Fast Track designation by the FDA for its investigation in the management of locally advanced HNSCC [54].,https://pmc.ncbi.nlm.nih.gov/articles/PMC10705175/
2023-01-01,2023,Nanobiotix,In the literature: September 2023 - PMC,General_Update,"by A Lamarca · 2023 · Cited by 3 — Based on these data, futibatinib was approved (accelerated approval pending confirmatory data for full approval) by regulatory agencies in this indication (the ...",https://pmc.ncbi.nlm.nih.gov/articles/PMC10590842/
2023-01-01,2023,Nanobiotix,The evolving landscape of antibody-drug conjugates in ...,Clinical_Milestone,by A Tolcher · 2023 · Cited by 48 — There have been several important recent developments in gyneco- logic malignancies with 2 ADCs having received accelerated approval by the FDA in gynecologic ...,https://www.mersana.com/wp-content/uploads/2023/04/Evolving-Landscape-of-ADCs-in-GYN-Cancers.pdf
2023-01-01,2023,Nanobiotix,A multi-stakeholder view,Corporate_Action,"by C Le Tourneau · 2023 · Cited by 6 — Conditional approval, which allows for expedited drug access while further data are generated, is an important strategy by which regulatory bodies deal with ...",https://www.ejcancer.com/article/S0959-8049(23)00380-5/pdf
2023-04-24,2023,Nanobiotix,"Press release - xx.XXXX, 2023",Clinical_Milestone,"Given the physical. MoA, Nanobiotix believes that NBTXR3 could be scalable across any solid tumor that can be treated with radiotherapy and across any ...",https://ir.nanobiotix.com/static-files/5bb4abd5-b17c-4fd9-8d3c-ccc67fd4b5cc
2023-05-10,2023,Nanobiotix,Soft Tissue Sarcoma Pipeline Space Brims With Novel ...,Clinical_Milestone,"In September 2022, TRACON Pharmaceuticals, Inc. announced that the U.S. Food and Drug Administration (FDA) has granted fast-track designation for the ...",https://www.prnewswire.com/news-releases/soft-tissue-sarcoma-pipeline-space-brims-with-novel-emerging-therapies-with-over-125-key-companies-working-in-the-domain--delveinsight-301820474.html
2023-06-06,2023,Nanobiotix,Nanobiotix: A Promising Cancer Treatment But A Risky ...,Financial_Performance,Nanobiotix has only sufficient funds to carry on to Q3 of 2023. Click here to see why NBTX stock is a Hold.,https://seekingalpha.com/article/4609612-nanobiotix-promising-cancer-treatment-but-risky-investment-now
